ts,open,high,low,close,volume,quote_volume,taker_buy_base
1760792100000,106984.0,107048.6,106972.1,107001.1,87.707,9385576.5767,52.962
1760792400000,107001.0,107011.7,106850.0,106898.7,199.815,21362141.072,79.384
1760792700000,106898.7,106929.4,106862.3,106913.5,145.807,15585493.918,77.742
1760793000000,106913.5,107000.0,106913.5,106983.5,149.534,15996004.4204,70.878
1760793300000,106983.6,106983.6,106883.3,106883.3,120.262,12860864.9953,46.6
1760793600000,106883.3,107043.5,106850.0,107035.1,228.499,24433944.1236,150.988
1760793900000,107035.2,107038.2,106938.1,106943.1,137.919,14754933.8859,57.636
1760794200000,106943.1,106943.1,106831.5,106893.8,167.086,17856781.1762,87.932
1760794500000,106893.8,106893.8,106769.3,106769.3,302.854,32354215.8131,87.814
1760794800000,106769.4,106873.8,106750.1,106825.0,244.523,26114337.6354,140.888
1760795100000,106825.1,106829.7,106754.4,106789.6,301.942,32244793.129,116.828
1760795400000,106789.5,106933.4,106766.8,106909.3,229.146,24483354.3162,149.952
1760795700000,106909.3,106909.3,106819.0,106836.7,82.382,8802827.3403,31.076
1760796000000,106836.6,106916.0,106770.5,106780.0,167.512,17896664.8661,73.785
1760796300000,106779.9,106794.7,106689.0,106697.7,247.654,26435445.9253,103.897
1760796600000,106697.8,106820.9,106669.0,106787.0,434.697,46407803.7814,249.86
1760796900000,106787.0,106910.8,106720.6,106906.9,192.655,20574795.3423,85.095
1760797200000,106906.8,106932.1,106834.3,106834.4,178.657,19096198.7082,68.084
1760797500000,106834.4,106885.6,106792.3,106853.4,164.469,17569748.1745,91.403
1760797800000,106853.3,106969.2,106845.9,106879.6,187.446,20036939.3172,82.26
1760798100000,106879.6,107074.3,106879.5,107017.6,245.531,26266600.216,157.267
1760798400000,107017.7,107017.7,106891.4,106891.5,149.585,15997962.5362,49.338
1760798700000,106891.5,107024.9,106891.5,106980.8,191.457,20476086.2239,126.016
1760799000000,106980.8,107000.8,106917.1,106930.6,238.252,25484865.2556,113.01
1760799300000,106930.6,106984.2,106850.0,106978.4,161.899,17309912.687,72.175
1760799600000,106978.5,107099.9,106978.4,107067.5,179.132,19174465.612,103.302
1760799900000,107067.5,107090.0,106990.1,106990.1,143.965,15411772.1053,67.596
