trial,market,strategy,return_pct,max_dd_pct,liquidated
11,spot,buy_and_hold,376.8178569801944,52.93209247405104,False
11,spot,kelly_regime_v4,251.65124453341085,21.834347668996745,False
11,spot,match-up vote,200.6585246971944,21.82762804458236,False
11,spot,match-up evidence,208.61952288793856,25.599618091831893,False
11,spot,match-down vote,48.466700757083544,6.2755508026597795,False
11,spot,match-down evidence,66.23248523244942,9.941634584982198,False
11,futures,buy_and_hold,1881.5096970107302,58.4879148612069,False
11,futures,kelly_regime_v4,337.37893963195813,18.607119443350207,False
11,futures,match-up vote,289.5026117731779,21.163995054120523,False
11,futures,match-up evidence,590.63984918042,41.224759621873126,False
11,futures,match-down vote,67.2850156589322,6.366903750680574,False
11,futures,match-down evidence,65.57928229982824,15.927271207767912,False
12,spot,buy_and_hold,-19.82787540983606,35.90801796316722,False
12,spot,kelly_regime_v4,-7.4811570395389,17.771392375895225,False
12,spot,match-up vote,-9.329285202980998,16.869751849029157,False
12,spot,match-up evidence,-11.10303265386532,17.752388672040446,False
12,spot,match-down vote,-2.4213056321943482,6.089923850687097,False
12,spot,match-down evidence,-2.7708942410565984,5.313308194735848,False
12,futures,buy_and_hold,-98.19548021356779,98.96197047083233,True
12,futures,kelly_regime_v4,-8.999849312648955,21.40933970375949,False
12,futures,match-up vote,-10.738218427506096,22.91675452057253,False
12,futures,match-up evidence,-12.292958006156097,22.771078308115907,False
12,futures,match-down vote,-3.8665327823225626,7.150594241290355,False
12,futures,match-down evidence,-3.6553144801470427,7.160392609878204,False
13,spot,buy_and_hold,-21.14028874592153,67.14038253287158,False
13,spot,kelly_regime_v4,41.67721564292211,23.89345481425043,False
13,spot,match-up vote,29.66195000556764,26.53856177608467,False
13,spot,match-up evidence,87.20814867447461,22.250028673769034,False
13,spot,match-down vote,9.977812220762928,9.236147881142752,False
13,spot,match-down evidence,15.872816189446137,11.09632558174669,False
13,futures,buy_and_hold,-98.19548021356788,98.26621851632724,True
13,futures,kelly_regime_v4,64.21719527728409,26.312113529038424,False
13,futures,match-up vote,42.783040581012635,31.2058746907517,False
13,futures,match-up evidence,66.67865780643318,46.08212337821156,False
13,futures,match-down vote,9.770736972342608,9.277609416512332,False
13,futures,match-down evidence,17.304550129817354,14.063647962669245,False
14,spot,buy_and_hold,43.798230469371525,32.54336887780471,False
14,spot,kelly_regime_v4,21.666568987440215,23.35368272158112,False
14,spot,match-up vote,12.375875631084998,24.432634817867797,False
14,spot,match-up evidence,13.362984114433218,23.38228630745111,False
14,spot,match-down vote,4.060471173036451,8.386637137421367,False
14,spot,match-down evidence,-0.9338184642653569,11.158437741725,False
14,futures,buy_and_hold,-98.19548021356782,98.73242657487336,True
14,futures,kelly_regime_v4,31.928033774124586,19.996818814324197,False
14,futures,match-up vote,14.646571874334535,26.553265030688483,False
14,futures,match-up evidence,-16.22992240453135,43.71756003482049,False
14,futures,match-down vote,12.932263130763499,5.624559063823894,False
14,futures,match-down evidence,1.8083725527351824,10.502031760263955,False
15,spot,buy_and_hold,101.95198406510877,55.33444425622533,False
15,spot,kelly_regime_v4,112.73851290032427,23.604577182175586,False
15,spot,match-up vote,87.90764394738572,25.20968937844937,False
15,spot,match-up evidence,113.63578645505727,32.635107252051164,False
15,spot,match-down vote,25.81930502009129,7.351456956320026,False
15,spot,match-down evidence,42.1016722704205,9.321819011331979,False
15,futures,buy_and_hold,509.24389003976967,71.45510278623874,False
15,futures,kelly_regime_v4,118.11143361544141,21.10189616653556,False
15,futures,match-up vote,101.17954181553065,24.42751224156127,False
15,futures,match-up evidence,298.59708392742687,38.61741484484106,False
